pal_va,usa_va,name,object_file,status,notes
0x001E2F38,,MoveColTestDL,moveColTest.o,NO_ANCHOR,Object has no USA anchor
0x001E2F40,,InitMoveColTestGeo,moveColTest.o,NO_ANCHOR,Object has no USA anchor
0x001E2FB0,,InitMultiBgaManager,multiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E3070,,EntryMultiBgaManager,multiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E30D8,,EntryMultiBgaManagerSensitive,multiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E3148,,DispMultiBgaManager,multiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E3208,,EntryMultiBgaManagerNoKind,multiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E3278,,DispMultiBgaManagerWithKind,multiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E49E0,,SetParticleEffect,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E4B80,,SetParticleEffectGeometry,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E4BC0,,SetParticleEffectUpperLimit,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E4C00,,ExecParticleEffects,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E4DF8,,ResetParticleEffectPackages,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E4F08,,SetParticleEffectPackage,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E4FD0,,InitParticleEffects,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5038,,DispParticleEffects,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5090,,DeleteParticleEffect,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5120,,SetParticleEffectActiveSensing,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5190,,GetParticleEffectPackage,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E51A8,,DeleteParticleEffectsByPackage,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5240,,DeleteParticleEffectsByID,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E52E8,,GetParticleEffectData,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5308,,DisableParticleEffectGeometryControl,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5328,,GetParticleIDWithName,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5398,,GetParticleLoopFlag,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E53C8,,ParticleEffects_SetAllGoal,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5438,,SetParticleEffectClipEnableFlag,particleEffect.o,NO_ANCHOR,Object has no USA anchor
0x001E5460,0x001D8BD8,DeleteParticleLayout,particleLayout.o,MATCH,offset=0x-000C888
0x001E5470,0x001D8BE8,InitParticleLayoutGeo,particleLayout.o,MATCH,offset=0x-000C888
0x001E54E0,0x001D8C58,ParticleLayoutGeo,particleLayout.o,MATCH,offset=0x-000C888
0x001E54E8,0x001D8C60,ParticleLayoutDL,particleLayout.o,OOB,USA address out of bounds
0x001E54F0,,InitRopeGeo,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E5988,,SetRopeFixPoint,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E59A0,,HoldRope,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E5BE8,,RopeDL,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E5DB0,,CheckRopeUpperWallClimbable,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E5DC0,,ReleaseRope,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E5DC8,,RopeGeo,rope.o,NO_ANCHOR,Object has no USA anchor
0x001E5E40,0x001D95B4,RopeFixGeo,ropeFix.o,MATCH,offset=0x-000C88C
0x001E5E80,0x001D95F4,RopeFixDL,ropeFix.o,MATCH,offset=0x-000C88C
0x001E5EC8,0x001D963C,InitRopeFixGeo,ropeFix.o,OOB,USA address out of bounds
0x001E5F08,,RotObjectGeo,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E5FA0,,RotObjectDL,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E5FD8,,GetRotObjectHoldPoint,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E60D0,,MoveRotObjectWithHoldPoint,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E63B8,,ExecRotObjectMoveStartReaction,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E63C0,,ExecRotObjectMoveEndReaction,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E63C8,,GetRotObjectGlobalHoldGeometry,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E6438,,InitRotObjectGeo,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E6560,,GetRotObjectRotCount,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E6580,,GetRotObjectZPlusDirection,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E65E0,,RestoreRotObjectGeo,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E65E8,,RestoreRotObjectExtGeo,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E6608,,MemoryRotObject,rotObject.o,NO_ANCHOR,Object has no USA anchor
0x001E6628,,InitSpiderLayoutGeo,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E6790,,WakeUpLayoutedSpiders,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E69E8,,CallSpidersToReviveEnemy,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E6B50,,SpiderLayoutGeo,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E6F30,,DispAllMemberOfSpider,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7250,,SetSpiderGroupReviveStatus,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7290,,DeleteSpiderFromLayoutGroup,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E72B0,,GetNearestOfLayoutSpiders,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E73E0,,CheckSpidersInsideOfReviveRange,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E74D8,,RestoreSpiderLayoutGeo,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E74E0,,RestoreSpiderLayoutExtGeo,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7598,,MemorySpiderLayout,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7658,,WakeUpSpidersFromGenerator,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7730,,DeleteAllSpidersOfLayoutGroup,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E77C8,,GetAliveSpiders,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7890,,DeadAllSpiders,spider.o,NO_ANCHOR,Object has no USA anchor
0x001E7908,,EntrySpiderGroupManager,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7C40,,ExecSpiderGroupManager,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7E18,,InitSpiderGroupManager,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7E40,,EntryRevivedSpiderGroupManager,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7E68,,DispAllSpiderGroups,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7F10,,EntryToSpiderGroupManagerForReviveMaster,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7F38,,getReviveEnemyGObj,spiderGroupManager.o,NO_ANCHOR,Object has no USA anchor
0x001E7F98,,InitStageMultiBgaManager,stageMultiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E8038,,EntryStageMultiBgaManager,stageMultiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E80F8,,EntryStageMultiBgaManagerSensitive,stageMultiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E81C8,,DispStageMultiBgaManager,stageMultiBgaManager.o,NO_ANCHOR,Object has no USA anchor
0x001E97E0,0x001DCE70,makeFullScreenFlareBefore,staticBlur.o,MATCH,offset=0x-000C970
0x001EA1A0,0x001DD830,makeFullScreenFlareAfter,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=1912)
0x001EA918,0x001DDFA8,depthField,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=1704)
0x001EAFC0,0x001DE650,GetSunWorldPos,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001EAFD0,0x001DE660,MotionBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=1792)
0x001EB6D0,0x001DED60,FullScreenEffectBefore,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=376)
0x001EB848,0x001DEED8,FullScreenEffectAfter,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=376)
0x001EB9C0,0x001DF050,InitStaticBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x001EBA58,0x001DF0E8,StaticBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EBA60,0x001DF0F0,StaticBlurDL,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EBA68,0x001DF0F8,SetMotionBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EBA70,0x001DF100,SetStaticBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001EBA80,0x001DF110,SetDepthFadeParam,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x001EBAA8,0x001DF138,SetAuraInspireParam,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EBAB0,0x001DF140,InitializeStaticBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EBAB8,0x001DF148,_initStaticBlur,staticBlur.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001EBB30,0x001DF1C0,SetAuraEffect,staticBlur.o,OOB,USA address out of bounds
0x001EBB38,,InitStormPackage,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EBDF0,,ClipStormByVolume,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EBFB8,,ClipStormByCamera,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EC170,,UpdateStormPackage,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EC338,,DispStormPackage,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EC618,,StormTestGeo,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EC628,,StormTestDL,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EC640,,InitStormTestGeo,stormTest.o,NO_ANCHOR,Object has no USA anchor
0x001EC910,0x001DFF08,PlayStreamMotion,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001EC930,0x001DFF28,ClearStreamMotionEntry,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ECB00,0x001E00F8,GetStreamMotionData,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ECC90,0x001E0288,ExecStreamMotionManager,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ECE68,0x001E0460,StandbyStreamMotion,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED038,0x001E0630,StopStreamMotion,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED040,0x001E0638,DeleteStreamMotionManager,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED100,0x001E06F8,EntryStreamMotion,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED150,0x001E0748,GetDataSizeOfStreamMotion,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED1A0,0x001E0798,InitStreamMotionManager,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED1A8,0x001E07A0,CheckReadyStreamMotion,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED1E8,0x001E07E0,SetStreamMotionFinishCallBackFunc,streamMotionManager.o,MATCH,offset=0x-000CA08
0x001ED208,0x001E0800,ClearAllStreamMotionEntry,streamMotionManager.o,OOB,USA address out of bounds
0x001ED398,,SugiLeafGeo2,sugiTree.o,NO_ANCHOR,Object has no USA anchor
0x001ED570,,SugiLeafDL2,sugiTree.o,NO_ANCHOR,Object has no USA anchor
0x001ED708,,InitSugiLeafGeo,sugiTree.o,NO_ANCHOR,Object has no USA anchor
0x001ED760,,SugiLeafGeo,sugiTree.o,NO_ANCHOR,Object has no USA anchor
0x001ED818,,InitSugiLeafGeo2,sugiTree.o,NO_ANCHOR,Object has no USA anchor
0x001ED8A0,0x001EF408,torchOffSE,torch.o,MATCH,offset=0x00001B68
0x001ED8D0,0x001EF438,LightTorchOn,torch.o,SEQ_MISMATCH,op_seq differs (sz=360)
0x001EDA38,0x001EF5A0,LightTorchOff,torch.o,SEQ_MISMATCH,op_seq differs (sz=424)
0x001EDBE0,0x001EF748,CheckTorchChainReactionReverse,torch.o,SEQ_MISMATCH,op_seq differs (sz=344)
0x001EDD38,0x001EF8A0,TorchGeo,torch.o,SEQ_MISMATCH,op_seq differs (sz=552)
0x001EDF60,0x001EFAC8,InitTorchGeo,torch.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x001EE058,0x001EFBC0,TorchDL,torch.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EE060,0x001EFBC8,IsTorchLightOn,torch.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001EE070,0x001EFBD8,CheckTorchChainReaction,torch.o,SEQ_MISMATCH,op_seq differs (sz=216)
0x001EE148,0x001EFCB0,SetTorchLife,torch.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001EE158,0x001EFCC0,SetTorchChainReactionFlag,torch.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001EE168,0x001EFCD0,UpdateRealTimeGeometryValue,torch.o,OOB,USA address out of bounds
0x001EE1B8,0x001E17A0,CreateWaySystemManagerGObj,waySystemManager.o,MATCH,offset=0x-000CA18
0x001EE1F8,0x001E17E0,RequestGetWayBegin,waySystemManager.o,OOB,USA address out of bounds
0x001EE2A0,0x001EE7F4,torchOnOfWeaponSE,weapon.o,MATCH,offset=0x00000554
0x001EE2A8,0x001EE7FC,torchOffOfWeaponSE,weapon.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x001EE2D8,0x001EE82C,weaponHitReactionSE,weapon.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EE2E0,0x001EE834,weaponFumbleSE,weapon.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EE2E8,0x001EE83C,weaponStickSE,weapon.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001EE2F0,0x001EE844,ReleaseWeaponWithFumbleTargetPos,weapon.o,SEQ_MISMATCH,op_seq differs (sz=296)
0x001EE418,0x001EE96C,ReleaseWeaponWithFumbleSequential,weapon.o,SEQ_MISMATCH,op_seq differs (sz=3592)
0x001EF220,0x001EF774,WeaponCurPos,weapon.o,SEQ_MISMATCH,op_seq differs (sz=96)
0x001EF280,0x001EF7D4,WeaponHitEffect,weapon.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x001EF2A0,0x001EF7F4,ExecWeaponHitReaction,weapon.o,SEQ_MISMATCH,op_seq differs (sz=872)
0x001EF608,0x001EFB5C,InitWeaponGeo,weapon.o,SEQ_MISMATCH,op_seq differs (sz=784)
0x001EF918,0x001EFE6C,WeaponGeo,weapon.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x001EF940,0x001EFE94,dispInsectNet,weapon.o,SEQ_MISMATCH,op_seq differs (sz=424)
0x001EFAE8,0x001F003C,WeaponDL,weapon.o,SEQ_MISMATCH,op_seq differs (sz=904)
0x001EFE70,0x001F03C4,PickupWeapon,weapon.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x001EFEC8,0x001F041C,CheckSwapableWeapon,weapon.o,SEQ_MISMATCH,op_seq differs (sz=232)
0x001EFFB0,0x001F0504,ReleaseWeapon,weapon.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x001EFFE0,0x001F0534,CheckWeaponKind,weapon.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001EFFF0,0x001F0544,LightTorchOnOfWeapon,weapon.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001F0068,0x001F05BC,LightTorchOnOfWeaponWithNoSE,weapon.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001F00E0,0x001F0634,LightTorchOffOfWeapon,weapon.o,SEQ_MISMATCH,op_seq differs (sz=96)
0x001F0140,0x001F0694,GetTorchGObjOfWeapon,weapon.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x001F0168,0x001F06BC,ReleaseWeaponWithFumble,weapon.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x001F01E8,0x001F073C,InitWeaponFumbleSequence,weapon.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x001F0200,0x001F0754,GetWeaponWeight,weapon.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x001F0230,0x001F0784,SetWeaponTorchChainReactionFlagAll,weapon.o,SEQ_MISMATCH,op_seq differs (sz=184)
0x001F02E8,0x001F083C,InitDemoQueensSword,weapon.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x001F03E0,0x001F0934,ExecDemoQueensSword,weapon.o,OOB,USA address out of bounds
0x001F03F8,,InitWindField,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0580,,drawSenpuukiHaneUnit,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0718,,drawSenpuuki,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0868,,ExecWindField,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0AF8,,GetWindVector,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0CF0,,StopWindField,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0D00,,drawLines,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0D80,,drawSenpuukiHane,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0E00,,drawSenpuukiUnit,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0E80,,drawSenpuukiBase,windField.o,NO_ANCHOR,Object has no USA anchor
0x001F0F00,0x001E4078,ExecWindManager,windManager.o,MATCH,offset=0x-000CE88
0x001F0F80,0x001E40F8,ReinitWindManager,windManager.o,MATCH,offset=0x-000CE88
0x001F1058,0x001E41D0,SetWindManager,windManager.o,MATCH,offset=0x-000CE88
0x001F10D8,0x001E4250,InitWindManager,windManager.o,MATCH,offset=0x-000CE88
0x001F11B0,0x001E4328,GetRegularizedWindSpeed,windManager.o,OOB,USA address out of bounds
0x001F1290,,DispWireLetter,wireLetter.o,NO_ANCHOR,Object has no USA anchor
0x001F13E8,,DispWireString,wireLetter.o,NO_ANCHOR,Object has no USA anchor
0x001F14F0,,DefaultColorWireString,wireLetter.o,NO_ANCHOR,Object has no USA anchor
0x001F1520,,ChangeColorWireString,wireLetter.o,NO_ANCHOR,Object has no USA anchor
0x001F1538,,Draw2DBox,wireLetter.o,NO_ANCHOR,Object has no USA anchor
0x001F1FF0,,GetWormRoute,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F2200,,InitWormGeo,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F25B8,,GetWormCaptureVector,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F2608,,WormGeo,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F28C8,,WormDL,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F28D0,,SetDirectWormTargetPos,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F29A8,,SetWormReduceRatio,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F29B8,,TraceWormRoute,worm.o,NO_ANCHOR,Object has no USA anchor
0x001F2B38,,dma_init,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2BA0,,matrix_init,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2BB0,,malloc_MemCpy,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2BB8,,malloc_SetPartition,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2BC0,,malloc_GetPartition,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2BC8,,mallocseki,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2CA8,,freeseki,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2CC8,,resetmallocseki,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2CD0,,mallocsekistage,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2D18,,reallocseki,Basic.o,NO_ANCHOR,Object has no USA anchor
0x001F2D78,0x001E5E98,bga_InitData,BgAnimation.o,MATCH,offset=0x-000CEE0
0x001F3438,0x001E6558,bga_ApplyDObject,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=7240)
0x001F5080,0x001E81A0,bga_SetFrame,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=520)
0x001F5288,0x001E83A8,bga_CalcAnimation,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=904)
0x001F5610,0x001E8730,bga_CalcSdfCamera,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=1616)
0x001F5C60,0x001E8D80,bga_DispLightning,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=1288)
0x001F6168,0x001E9288,bga_ResetCamera,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001F6170,0x001E9290,bga_GetCameraMatrix,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x001F61A8,0x001E92C8,bga_InitSdfCamera,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001F6220,0x001E9340,bga_SetCamFrame,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x001F6258,0x001E9378,bga_CheckAnimationFinish,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=136)
0x001F62E0,0x001E9400,bga_CheckAnimationFrame,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x001F6378,0x001E9498,bga_CheckAnimationFrameIn,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=160)
0x001F6418,0x001E9538,bga_CheckSdfCameraFinish,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001F6490,0x001E95B0,bga_CheckSdfCameraFrame,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=136)
0x001F6518,0x001E9638,bga_CheckSdfCameraFrameIn,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x001F65B0,0x001E96D0,bga_InitLightning,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001F65B8,0x001E96D8,bga_SetUniqAnimationFlag,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001F65C0,0x001E96E0,bga_ResetAnimation,BgAnimation.o,SEQ_MISMATCH,op_seq differs (sz=80)
0x001F6610,0x001E9730,bga_GetZoom,BgAnimation.o,OOB,USA address out of bounds
0x001F6618,,font_CheckAlign,DisplayFont.o,NO_ANCHOR,Object has no USA anchor
0x001F6BE8,,font_Print,DisplayFont.o,NO_ANCHOR,Object has no USA anchor
0x001F6FE0,,font_GetWidth,DisplayFont.o,NO_ANCHOR,Object has no USA anchor
0x001F6FE8,,font_GetHeight,DisplayFont.o,NO_ANCHOR,Object has no USA anchor
0x001F7010,,font_Init,DisplayFont.o,NO_ANCHOR,Object has no USA anchor
0x001F7030,,dl_Init,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F7148,,dl_Clear,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F71C0,,dl_Swap,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F72D0,,dl_PushPriority,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F7360,,dl_PopPriority,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F73E8,,dl_Debug,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F7420,,dl_CloseDma,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F7560,,dl_Out,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F75E8,,dl_SetDLPriority,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F7610,,dl_OpenDma,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F76A8,,dl_GetPri,DisplayList.o,NO_ANCHOR,Object has no USA anchor
0x001F76B0,,dpk_Init,DmaPacket.o,NO_ANCHOR,Object has no USA anchor
0x001F7748,,dpk_SwapBuffer,DmaPacket.o,NO_ANCHOR,Object has no USA anchor
0x001F7780,,dpk_CheckBufferSize,DmaPacket.o,NO_ANCHOR,Object has no USA anchor
0x001F77B0,,enemy_Initialize,EnemyInit.o,NO_ANCHOR,Object has no USA anchor
0x001F7AF0,,enemy_GetPositionTable,EnemyInit.o,NO_ANCHOR,Object has no USA anchor
0x001F7BA8,,isysGObjRemoveCameraDL,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7CD0,,isysGObjMoveCameraDL,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7D08,,isysGObjLinkCameraDL,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7D88,,isysGObjLinkCameraDLAfterGObj,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7DE0,,isysGObjLinkCameraDLBeforeGObj,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7E38,,isysGObjCameraDlInit,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7E48,,isysGObjMoveCameraDLHead,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7F18,,isysGObjLinkCameraDLHead,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F7FC8,,isysObjMoveCameraDLAfterGObj,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F8028,,isysObjMoveCameraDLBeforeGObj,gobj_cam_dl.o,NO_ANCHOR,Object has no USA anchor
0x001F8088,,AdpcmStreamInit,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F81A0,,adpcmTickProc2,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F83A8,,adpcmDataSet,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8778,,AdpcmPlay,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F87A8,,AdpcmStop,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F87B0,,AdpcmOpen,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F88F0,,AdpcmClose,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8B98,,AdpcmInterLeaveVolumeSet,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8BC8,,AdpcmVolumeSet,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8BD8,,adpcmPauseRequest,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8BE0,,AdpcmIopBuffAlloc,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8C58,,AdpcmOpenSync,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8CF8,,AdpcmFadeCloseAll,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
0x001F8D30,,AdpcmUseAreaGet,adpcm_init.o,NO_ANCHOR,Object has no USA anchor
